symbol,fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,AssetType,Name,Description,CIK,Exchange,Currency,Country,Sector,Industry,Address,FiscalYearEnd,LatestQuarter,MarketCapitalization,EBITDA,PERatio,PEGRatio,BookValue,DividendPerShare,DividendYield,EPS,RevenuePerShareTTM,ProfitMargin,OperatingMarginTTM,ReturnOnAssetsTTM,ReturnOnEquityTTM,RevenueTTM,GrossProfitTTM,DilutedEPSTTM,QuarterlyEarningsGrowthYOY,QuarterlyRevenueGrowthYOY,AnalystTargetPrice,TrailingPE,ForwardPE,PriceToSalesRatioTTM,PriceToBookRatio,EVToRevenue,EVToEBITDA,Beta,52WeekHigh,52WeekLow,50DayMovingAverage,200DayMovingAverage,SharesOutstanding,DividendDate,ExDividendDate,currentPrice,YOYPriceChange
JBHT,2019-12-31,USD,1122859000,193505000,None,55378000,127796000,527375000,738545000,109758000,None,506035000,-612957000,-231600000,2024000,92548000,92548000,None,114234000,114234000,None,None,0,None,-92548000,None,278302000,None,516320000,5470854000,1481299000,35000000,35000000,21106000,1011829000,3989555000,3620866000,2019940000,202806000,106506000,96300000,None,25200000,0,183033000,165857000,3203825000,1035766000,602601000,None,None,None,2168059000,None,1295700000,0,1295740000,1295700000,433165000,173241000,2267029000,2701629000,4592938000,1671000,106212908,5528009000,9097517000,3569508000,710579000,733825000,191933000,None,704135000,1754000,-54684000,1754000,54684000,9152201000,1754000,None,499000000,680895000,164575000,54684000,516320000,516320000,735579000,1234579000,Common Stock,J.B. Hunt Transport Services Inc,"J.B. Hunt Transport Services, Inc. is an American transportation and logistics company based in Lowell, Arkansas.",728535,NASDAQ,USD,USA,ENERGY & TRANSPORTATION,TRUCKING (NO LOCAL),"615 JB HUNT CORPORATE DR, PO BOX 130, LOWELL, AR, US",December,2021-12-31,20607881000,1599982000,27.48,1.366,29.67,1.18,0.0085,7.14,114.16,0.0625,0.0859,0.103,0.266,12168302000,2022753000,7.14,0.582,0.277,214.48,27.48,22.57,1.694,6.35,1.704,19.83,1.074,208.44,146.76,196.24,181.44,105094000,2022-02-18,2022-02-03,116.7800,0.2551591
JKHY,2020-06-30,USD,510532000,78073000,None,15950000,-9362000,171805000,177510000,-10540000,None,296668000,-197906000,-192909000,None,71549000,71549000,None,127421000,127421000,None,9833000,55000000,None,-61716000,None,119717000,None,296668000,2428474000,669101000,213345000,213345000,None,321996000,1485941000,273432000,404388000,1022839000,336505000,686334000,None,None,None,133760000,220591000,878786000,494845000,9880000,389622000,11942000,115000,383941000,208000,115000,115000,208000,115000,166689000,68274000,1549688000,1181673000,2235320000,1036000,76615000,689052000,1697516000,1008464000,1008464000,380627000,197988000,109988000,312711000,1137000,449000,1137000,688000,1697067000,1137000,52206000,171805000,381076000,84408000,688000,296668000,296668000,381764000,553569000,Common Stock,Jack Henry & Associates Inc,"Jack Henry & Associates, Inc. is a technology company and payment processing service for the financial services industry.",779152,NASDAQ,USD,USA,TECHNOLOGY,SERVICES-COMPUTER INTEGRATED SYSTEMS DESIGN,"PO BOX 807, 663 HWY 60, MONETT, MO, US",June,2021-12-31,12820841000,500023000,37.78,2.441,17.47,1.84,0.0117,4.66,25.13,0.185,0.239,0.122,0.246,1866016000,694826000,4.66,0.383,0.169,182,37.78,36.63,6.87,9.87,6.84,20.49,0.601,178.94,144.51,167.2,165.83,72825000,2022-03-25,2022-03-07,184.0300,0.3741786
J,2020-09-30,USD,806849000,39800000,None,-149883000,-57889000,181633000,118269000,107784000,None,523867000,-429092000,-208315000,-199930000,337251000,337251000,None,143962000,143962000,None,37235000,2986661000,None,-300016000,None,231356000,61914000,491845000,12354353000,4539599000,862424000,862424000,None,3167310000,14900147000,319371000,467887000,6297431000,658340000,5639091000,None,None,347510000,162355000,7495383000,6538641000,2941597000,1061754000,465648000,0,0,2983685000,899514000,1676941000,0,1676941000,-1679000,1249883000,None,5815712000,None,4020575000,129748000,129747783,2586668000,13518722000,13284513000,10980307000,535973000,2050695000,None,2304769000,4729000,-62206000,-57477000,62206000,13566209000,-37293000,None,91070000,547165000,55320000,62206000,353861000,475600000,609371000,700441000,Common Stock,Jacobs Engineering Group Inc,"Jacobs Engineering Group Inc. (NYSE: J) is an American international technical professional services firm. The company provides technical, professional and construction services, as well as scientific and specialty consulting for a broad range of clients globally, including companies, organizations, and government agencies.",52988,NYSE,USD,USA,REAL ESTATE & CONSTRUCTION,HEAVY CONSTRUCTION OTHER THAN BLDG CONST - CONTRACTORS,"155 NORTH LAKE AVENUE, PASADENA, CA, US",September,2021-12-31,15919534000,1392374000,54.47,1.224,47.0,0.84,0.0078,2.262,108.36,0.0251,0.0795,0.0508,0.0477,14091421000,3133166000,2.262,-0.475,0,158.92,54.47,16.45,1.13,2.547,1.292,21.1,0.818,149.26,111.11,130.5,135.32,129217000,2022-03-25,2022-02-24,92.7700,0.0138798
SJM,2020-04-30,USD,1254800000,56100000,None,229600000,52200000,445500000,269300000,49100000,-12600000,779500000,-271500000,-688700000,-185800000,4200000,4200000,None,396800000,396800000,None,None,798200000,None,2900000,None,294600000,None,779500000,16970400000,1972700000,391100000,391100000,895300000,551400000,27918200000,1969400000,1768900000,12733500000,6429000000,6304500000,None,38600000,None,134900000,13028300000,8779500000,1587100000,782000000,None,284500000,248000000,7192400000,162200000,5373300000,0,5373300000,5621300000,153000000,98200000,8190900000,None,2746800000,29000000,114072726,3002000000,7763000000,6589400000,4799000000,1223100000,1474300000,None,1803400000,None,-200000,-189200000,200000,7758900000,-7200000,210200000,247200000,1026700000,247200000,200000,779500000,582300000,1223100000,1274100000,Common Stock,The J. M. Smucker Company,"The J. M. Smucker Company, also known as Smucker and Smucker's, is an American manufacturer of jam, peanut butter, jelly, fruit syrups, beverages, shortening, ice cream toppings, and other products in North America. Smucker's headquarters are located in Orrville, Ohio.",91419,NYSE,USD,USA,MANUFACTURING,"CANNED, FRUITS, VEG, PRESERVES, JAMS & JELLIES","ONE STRAWBERRY LANE, ORRVILLE, OH, US",April,2021-10-31,14874990000,1670800000,19.59,4.395,76.47,3.78,0.0296,7.01,72.16,0.0972,0.154,0.0458,0.0915,7904900000,3142100000,7.01,-0.059,0.008,134.21,19.59,15.6,1.882,1.818,2.488,11.9,0.304,144.76,108.37,138.25,130.72,108363000,2022-03-01,2022-02-10,114.9100,-0.0629536
JNJ,2020-12-31,USD,23536000000,5760000000,None,5885000000,3195000000,7231000000,3347000000,-774000000,265000000,14714000000,-20825000000,-6120000000,728000000,3221000000,3221000000,None,10481000000,10481000000,None,None,7431000000,None,-3221000000,None,-3409000000,None,14714000000,174894000000,51237000000,13985000000,26666000000,9344000000,13576000000,123657000000,18766000000,28038000000,89795000000,53402000000,36393000000,26754000000,None,12681000000,3132000000,6562000000,111616000000,42493000000,9505000000,None,2600000000,2631000000,58352000000,None,34434000000,1799000000,32635000000,37065000000,30357000000,11944000000,63278000000,38490000000,113890000000,3120000000,2632200000,54157000000,82174000000,55691000000,28427000000,14490000000,22084000000,12340000000,39667000000,111000000,-201000000,111000000,201000000,82375000000,-2899000000,None,4700000000,16497000000,1783000000,201000000,14714000000,15363000000,16698000000,21398000000,Common Stock,Johnson & Johnson,"Johnson & Johnson (J&J) is an American multinational corporation founded in 1886 that develops medical devices, pharmaceuticals, and consumer packaged goods. Its common stock is a component of the Dow Jones Industrial Average and the company is ranked No. 36 on the 2021 Fortune 500 list of the largest United States corporations by total revenue. Johnson & Johnson is one of the world's most valuable companies, and is one of only two U.S.-based companies that has a prime credit rating of AAA, higher than that of the United States government.",200406,NYSE,USD,USA,LIFE SCIENCES,PHARMACEUTICAL PREPARATIONS,"ONE JOHNSON & JOHNSON PLZ, NEW BRUNSWICK, NJ, US",December,2021-12-31,436458815000,32637000000,21.25,1.55,28.16,4.19,0.0268,7.81,35.63,0.223,0.269,0.0884,0.304,93775004000,64020000000,7.81,1.723,0.104,186.44,21.25,15.58,4.654,6.11,4.612,17.62,0.711,176.63,147.72,168.94,167.33,2629270000,2022-03-08,2022-02-18,157.3800,0.0789059
JCI,2020-09-30,USD,2479000000,705000000,None,285000000,-527000000,822000000,443000000,-534000000,-45000000,795000000,-258000000,-2824000000,-33000000,2204000000,2204000000,None,790000000,790000000,None,None,1804000000,None,-2129000000,None,-861000000,115000000,631000000,40815000000,10053000000,1951000000,1951000000,1773000000,5599000000,30778000000,3059000000,2871000000,23288000000,5356000000,17932000000,991000000,914000000,None,1035000000,3354000000,23368000000,8248000000,3120000000,1435000000,293000000,31000000,14034000000,None,7830000000,262000000,None,7861000000,2562000000,5368000000,17447000000,1119000000,2469000000,8000000,735100000,7411000000,22321000000,22322000000,14906000000,-211000000,5665000000,274000000,7622000000,None,-240000000,-205000000,240000000,22367000000,171000000,None,386000000,739000000,108000000,240000000,631000000,650000000,979000000,1365000000,Common Stock,Johnson Controls International plc,"Johnson Controls International plc is an Irish-domiciled multinational conglomerate headquartered in Cork, Ireland, that produces fire, HVAC, and security equipment for buildings.",833444,NYSE,USD,USA,TRADE & SERVICES,SERVICES-MISCELLANEOUS BUSINESS SERVICES,"ONE ALBERT QUAY, ALBERT QUAY, CORK, IE",September,2021-12-31,45956461000,4232000000,29.86,1.393,24.54,1.15,0.0213,2.191,33.98,0.0648,0.139,0.0504,0.0961,24189000000,8059000000,2.191,-0.13,0.098,86.74,29.86,19.96,1.9,2.662,2.181,14.08,1.133,81.77,54.92,73.82,72.22,702376000,2022-01-14,2021-12-17,40.8500,-0.0692641
JPM,2020-12-31,USD,-79910000000,14703000000,None,77198000000,378421000000,8614000000,None,-18012000000,None,29131000000,-261912000000,596645000000,35966000000,6517000000,6517000000,None,12690000000,12690000000,None,None,78686000000,4500000000,-2017000000,None,254823000000,None,29131000000,3384757000000,535482000000,527609000000,527609000000,333000000,None,94063000000,27109000000,None,49248000000,4180000000,49248000000,1790848000000,388178000000,355951000000,2299244000000,-930253000000,3105403000000,53509000000,None,None,45208000000,45208000000,3800000000,None,281683000000,45208000000,204800000000,326891000000,2144257000000,497127000000,279354000000,88184000000,236990000000,4105000000,3049400000,35407000000,119951000000,84136000000,None,8580000000,17263000000,None,26827000000,9027000000,54563000000,64523000000,9960000000,65388000000,None,None,8614000000,35407000000,6684000000,9960000000,29131000000,35548000000,45367000000,53981000000,Common Stock,JPMorgan Chase & Co,"JPMorgan Chase & Co. is an American multinational investment bank and financial services holding company headquartered in New York City. JPMorgan Chase is incorporated in Delaware. As a Bulge Bracket bank, it is a major provider of various investment banking and financial services. It is one of America's Big Four banks, along with Bank of America, Citigroup, and Wells Fargo. JPMorgan Chase is considered to be a universal bank and a custodian bank. The J.P. Morgan brand is used by the investment banking, asset management, private banking, private wealth management, and treasury services divisions.",19617,NYSE,USD,USA,FINANCE,NATIONAL COMMERCIAL BANKS,"383 MADISON AVENUE, NEW YORK, NY, US",December,2021-12-31,436927300000,None,9.63,1.384,88.07,3.8,0.0277,15.36,43.32,0.369,0.458,0.0136,0.169,130898002000,130898000000,15.36,-0.122,-0.022,173.57,9.63,13.42,3.338,1.728,-,-,1.116,171.93,139.57,155.35,159.21,2952810000,2022-01-31,2022-01-05,127.0700,-0.0884505
JNPR,2020-12-31,USD,612000000,141400000,None,103400000,193900000,212400000,100400000,76100000,None,257800000,-288900000,-222400000,None,381100000,381100000,None,264100000,264100000,None,54700000,792400000,None,-326400000,None,100700000,None,257800000,9378300000,3271200000,1361900000,1774000000,210200000,964100000,6150700000,762300000,1316900000,3936300000,266700000,3669600000,1451500000,656600000,412100000,322900000,567300000,4834800000,2161100000,277000000,2571600000,421500000,421500000,2673700000,163500000,2127300000,421500000,1705800000,2548800000,324600000,73400000,4543500000,None,-2669000000,4543500000,327700000,2573700000,4313100000,3198800000,1871400000,353100000,1194200000,958400000,2220600000,36300000,-77000000,36300000,77000000,4390100000,-5500000,166200000,40600000,265200000,7400000,132000000,257800000,331900000,342200000,382800000,Common Stock,Juniper Networks Inc,"Juniper Networks, Inc. is an American multinational corporation headquartered in Sunnyvale, California. The company develops and markets networking products, including routers, switches, network management software, network security products, and software-defined networking technology.",1043604,NYSE,USD,USA,TECHNOLOGY,COMPUTER COMMUNICATIONS EQUIPMENT,"1133 INNOVATION WAY, SUNNYVALE, CA, US",December,2021-12-31,11077055000,676700000,45.16,1.451,13.42,0.8,0.0253,0.76,14.6,0.0534,0.0928,0.0301,0.057,4735400000,2740100000,0.76,3.406,0.063,35.69,45.16,17.33,2.339,2.566,2.464,19.5,0.883,36.03,22.87,34.15,30.09,322758000,2022-03-22,2022-02-28,22.5100,-0.0860739
K,2020-12-31,USD,1986000000,750000000,None,-9000000,-21000000,479000000,505000000,-75000000,54000000,1264000000,-585000000,-1388000000,-6000000,0,0,None,782000000,782000000,None,112000000,557000000,None,224000000,None,38000000,25000000,1251000000,17996000000,3482000000,435000000,435000000,1284000000,1537000000,14514000000,3713000000,5806000000,8300000000,2491000000,5799000000,555000000,391000000,391000000,226000000,1462000000,14884000000,5238000000,2471000000,None,729000000,627000000,9122000000,637000000,7373000000,627000000,6746000000,6802000000,767000000,525000000,3112000000,4559000000,8326000000,105000000,347457627,4727000000,13770000000,9043000000,9043000000,1761000000,2966000000,135000000,3143000000,None,-281000000,-281000000,281000000,None,121000000,None,479000000,1574000000,323000000,281000000,1264000000,967000000,1761000000,2334000000,Common Stock,Kellogg Company,"The Kellogg Company, doing business as Kellogg's, is an American multinational food manufacturing company headquartered in Battle Creek, Michigan, United States.",55067,NYSE,USD,USA,MANUFACTURING,GRAIN MILL PRODUCTS,"ONE KELLOGG SQ, P O BOX 3599, BATTLE CREEK, MI, US",December,2021-12-31,22441214000,2255000000,15.17,2.604,10.88,2.31,0.0349,4.33,41.59,0.105,0.126,0.0618,0.381,14181000000,4579000000,4.33,1.114,-0.012,67.79,15.17,16.1,1.583,6.07,2.118,11.31,0.586,67.81,55.23,64.68,64.01,341675000,2022-03-15,2022-02-28,62.2300,-0.1002024
KEY,2020-12-31,USD,1673000000,875000000,None,None,-14071000000,115000000,63000000,None,None,1343000000,-24721000000,23407000000,-113000000,134000000,170000000,0,829000000,829000000,None,8000000,3607000000,0,-154000000,None,359000000,None,1343000000,170336000000,18868000000,1091000000,17285000000,152000000,None,3491000000,753000000,None,2852000000,188000000,2664000000,153090000000,38090000000,16194000000,-51593000000,-53454000000,152355000000,979000000,None,0,979000000,979000000,13709000000,12000000,13709000000,759000000,None,14688000000,135282000000,220000000,17981000000,4946000000,12751000000,1257000000,968236000,1585000000,6715000000,5130000000,None,134000000,1062000000,None,1456000000,None,4034000000,4685000000,651000000,2652000000,None,None,303000000,1570000000,227000000,651000000,1329000000,2055000000,2221000000,2582000000,Common Stock,KeyCorp,"KeyBank, the primary subsidiary of KeyCorp, is a regional bank headquartered in Cleveland.",91576,NYSE,USD,USA,FINANCE,NATIONAL COMMERCIAL BANKS,"127 PUBLIC SQ, CLEVELAND, OH, US",December,2021-12-31,23499903000,None,9.61,0.965,16.71,0.75,0.0316,2.634,8.11,0.342,0.431,0.0147,0.148,7683000000,7683000000,2.634,0.118,0.067,28.17,9.61,12.36,3.059,1.534,-,-,1.375,27.17,17.59,24.98,22.52,928850000,2022-03-15,2022-02-28,16.4100,-0.1892292
KEYS,2020-10-31,USD,1016000000,123000000,None,243000000,-2000000,326000000,117000000,-75000000,73000000,627000000,-442000000,-413000000,0,411000000,411000000,None,None,None,None,None,None,None,-353000000,None,167000000,6000000,627000000,7218000000,3374000000,1756000000,1808000000,757000000,659000000,3846000000,595000000,1439000000,1898000000,361000000,1537000000,52000000,61000000,52000000,255000000,368000000,3921000000,1081000000,224000000,1132000000,None,43000000,3065000000,192000000,1789000000,None,1789000000,1789000000,70000000,365000000,3297000000,752000000,2536000000,2000000,187000000,1230000000,4221000000,2991000000,1688000000,765000000,1097000000,715000000,2018000000,11000000,-78000000,11000000,78000000,4224000000,63000000,104000000,220000000,761000000,134000000,78000000,935000000,606000000,765000000,1059000000,Common Stock,Keysight Technologies Inc,"Keysight Technologies, or Keysight, is an American company that manufactures electronics test and measurement equipment and software.",1601046,NYSE,USD,USA,LIFE SCIENCES,"INDUSTRIAL INSTRUMENTS FOR MEASUREMENT, DISPLAY, AND CONTROL","1400 FOUNTAINGROVE PARKWAY, SANTA ROSA, CA, US",October,2022-01-31,28888019000,1411000000,31.14,1.846,20.96,0,0,5.1,27.2,0.19,0.229,0.0943,0.259,5011000000,3069000000,5.1,0.348,0.059,201.79,31.14,23.26,5.76,7.7,5.86,20.68,1.045,209.08,129.09,181.55,171.32,181800000,None,None,104.8700,0.0392429
KMB,2020-12-31,USD,3729000000,697000000,None,413000000,1000000,796000000,1217000000,-95000000,96000000,2396000000,-2305000000,-1567000000,-561000000,700000000,700000000,None,1451000000,1451000000,None,None,1845000000,None,-483000000,None,-139000000,4000000,2352000000,17523000000,5174000000,303000000,303000000,1903000000,2235000000,12889000000,8042000000,10291000000,2727000000,832000000,1895000000,300000000,300000000,300000000,733000000,1280000000,16897000000,6443000000,3336000000,None,486000000,223000000,10183000000,133000000,8141000000,263000000,8141000000,8364000000,2488000000,718000000,626000000,4899000000,7567000000,473000000,338700000,6822000000,19140000000,12278000000,12318000000,3244000000,956000000,276000000,1317000000,8000000,-252000000,8000000,252000000,None,None,None,11000000,3028000000,676000000,252000000,2396000000,2473000000,3280000000,3291000000,Common Stock,Kimberly-Clark Corporation,"Kimberly-Clark Corporation is an American multinational personal care corporation that produces mostly paper-based consumer products. The company manufactures sanitary paper products and surgical & medical instruments. Kimberly-Clark brand name products include Kleenex facial tissue, Kotex feminine hygiene products, Cottonelle, Scott and Andrex toilet paper, Wypall utility wipes, KimWipes scientific cleaning wipes and Huggies disposable diapers and baby wipes.",55785,NYSE,USD,USA,MANUFACTURING,CONVERTED PAPER & PAPERBOARD PRODS (NO CONTANERS/BOXES),"351 PHELPS DRIVE, IRVING, TX, US",December,2021-12-31,44419047000,3591000000,24.64,16.69,1.526,4.56,0.0352,5.35,57.63,0.0933,0.146,0.101,2.296,19440001000,6142000000,5.35,-0.337,0.027,133.15,24.64,22.17,2.285,87.3,2.742,16.42,0.525,145.79,123.74,138.21,135.01,336993000,2022-04-04,2022-03-03,134.8300,-0.0197746
