symbol,fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,AssetType,Name,Description,CIK,Exchange,Currency,Country,Sector,Industry,Address,FiscalYearEnd,LatestQuarter,MarketCapitalization,EBITDA,PERatio,PEGRatio,BookValue,DividendPerShare,DividendYield,EPS,RevenuePerShareTTM,ProfitMargin,OperatingMarginTTM,ReturnOnAssetsTTM,ReturnOnEquityTTM,RevenueTTM,GrossProfitTTM,DilutedEPSTTM,QuarterlyEarningsGrowthYOY,QuarterlyRevenueGrowthYOY,AnalystTargetPrice,TrailingPE,ForwardPE,PriceToSalesRatioTTM,PriceToBookRatio,EVToRevenue,EVToEBITDA,Beta,52WeekHigh,52WeekLow,50DayMovingAverage,200DayMovingAverage,SharesOutstanding,DividendDate,ExDividendDate,currentPrice,YOYPriceChange
KMI,2018-09-30,USD,5043000000,1879000000,145000000,313000000,-86000000,2297000000,2904000000,-87000000,-15000000,1919000000,-68000000,-1824000000,None,273000000,273000000,None,0,1618000000,156000000,None,None,None,-273000000,None,3151000000,None,2162000000,48797000000,11823000000,185000000,200000000,1819000000,7174000000,37003000000,3300000000,2163000000,24568000000,6187000000,18381000000,1369000000,1301000000,15000000,1182000000,3070000000,27633000000,11250000000,3407000000,1326000000,1307000000,1306000000,15089000000,None,9747000000,1000000,None,11062000000,2398000000,4643000000,21164000000,1053000000,6604000000,10000000,924800000,7667000000,31099000000,28719000000,15733000000,2391000000,5642000000,310000000,6875000000,None,-437000000,-28000000,409000000,136000000,235000000,None,384000000,2359000000,197000000,437000000,1175000000,1689000000,2768000000,3152000000,Common Stock,Johnson Controls International plc,"Johnson Controls International plc is an Irish-domiciled multinational conglomerate headquartered in Cork, Ireland, that produces fire, HVAC, and security equipment for buildings.",833444,NYSE,USD,USA,TRADE & SERVICES,SERVICES-MISCELLANEOUS BUSINESS SERVICES,"ONE ALBERT QUAY, ALBERT QUAY, CORK, IE",September,2021-12-31,45956461000,4232000000,29.86,1.393,24.54,1.15,0.0213,2.191,33.98,0.0648,0.139,0.0504,0.0961,24189000000,8059000000,2.191,-0.13,0.098,86.74,29.86,19.96,1.9,2.662,2.181,14.08,1.133,81.77,54.92,73.82,72.22,702376000,2022-01-14,2021-12-17,17.7300,-0.0755996
KLAC,2018-12-31,USD,1229120000,114238000,None,399724000,297012000,62684000,66961000,76497000,179605000,802265000,291618000,-1270103000,5511000,203169000,203169000,None,402065000,402065000,None,61444000,248693000,None,-80273000,None,251331000,696000,32474000000,2622532000000,290781000000,278793000000,278793000000,226000000,None,70305000000,14934000000,None,47471000000,6878000000,47471000000,428036000000,675542000000,359501000000,-458776000000,1714062000000,2366017000000,82016000000,None,None,69276000000,69276000000,2300000000,None,282046000000,69276000000,227100000000,351322000000,1899916000000,464663000000,256515000000,60494000000,199202000000,4105000000,3275800000,40764000000,108783000000,68265000000,27254000000,14504000000,17686000000,None,26260000000,7248000000,55059000000,76100000000,21041000000,53724000000,None,None,7791000000,40764000000,8290000000,22383000000,32474000000,30998000000,61805000000,70938000000,Common Stock,JPMorgan Chase & Co,"JPMorgan Chase & Co. is an American multinational investment bank and financial services holding company headquartered in New York City. JPMorgan Chase is incorporated in Delaware. As a Bulge Bracket bank, it is a major provider of various investment banking and financial services. It is one of America's Big Four banks, along with Bank of America, Citigroup, and Wells Fargo. JPMorgan Chase is considered to be a universal bank and a custodian bank. The J.P. Morgan brand is used by the investment banking, asset management, private banking, private wealth management, and treasury services divisions.",19617,NYSE,USD,USA,FINANCE,NATIONAL COMMERCIAL BANKS,"383 MADISON AVENUE, NEW YORK, NY, US",December,2021-12-31,436927300000,None,9.63,1.384,88.07,3.8,0.0277,15.36,43.32,0.369,0.458,0.0136,0.169,130898002000,130898000000,15.36,-0.122,-0.022,173.57,9.63,13.42,3.338,1.728,-,-,1.116,171.93,139.57,155.35,159.21,2952810000,2022-01-31,2022-01-05,89.4900,-0.1482821
KHC,2018-12-31,USD,2574000000,1941000000,None,614000000,2677000000,983000000,826000000,2280000000,251000000,-10254000000,288000000,-3363000000,-429000000,None,None,None,3183000000,3183000000,0,None,2990000000,None,0,None,-501000000,None,566900000,9512800000,4581800000,2489000000,2489000000,80600000,None,4781500000,908800000,None,118500000,118500000,3108800000,None,199000000,1070100000,187500000,404800000,4694500000,1842500000,None,None,None,349900000,2697600000,None,1789100000,349900000,None,2139000000,269100000,53100000,4823200000,None,-2831400000,4823200000,354400000,2741200000,4544300000,3093900000,1906300000,572200000,1158500000,1003200000,2169000000,72700000,-103200000,72700000,103200000,4647500000,-1600000,193200000,17400000,532700000,-34200000,103200000,566900000,548400000,635900000,653300000,Common Stock,Juniper Networks Inc,"Juniper Networks, Inc. is an American multinational corporation headquartered in Sunnyvale, California. The company develops and markets networking products, including routers, switches, network management software, network security products, and software-defined networking technology.",1043604,NYSE,USD,USA,TECHNOLOGY,COMPUTER COMMUNICATIONS EQUIPMENT,"1133 INNOVATION WAY, SUNNYVALE, CA, US",December,2021-12-31,11077055000,676700000,45.16,1.451,13.42,0.8,0.0253,0.76,14.6,0.0534,0.0928,0.0301,0.057,4735400000,2740100000,0.76,3.406,0.063,35.69,45.16,17.33,2.339,2.566,2.464,19.5,0.883,36.03,22.87,34.15,30.09,322758000,2022-03-22,2022-02-28,43.0400,-0.4465021
KR,2018-12-31,USD,3413000000,656000000,None,22000000,-38000000,2436000000,2809000000,-61000000,23000000,1889000000,-2707000000,-681000000,696000000,1633000000,1633000000,None,443000000,443000000,None,51000000,1523000000,None,-1582000000,None,25000000,None,1336000000,17780000000,3157000000,321000000,321000000,1330000000,1375000000,15086000000,3731000000,5442000000,9400000000,3361000000,6050000000,413000000,413000000,None,131000000,1068000000,15179000000,4529000000,2427000000,None,686000000,176000000,10234000000,None,8717000000,510000000,8200000000,8893000000,1416000000,504000000,2601000000,4551000000,7652000000,105000000,350000000,4726000000,13547000000,8821000000,8821000000,1706000000,3020000000,154000000,3344000000,None,-287000000,-271000000,287000000,200000000,-90000000,None,23000000,1517000000,181000000,287000000,1344000000,1293000000,1706000000,1827000000,Common Stock,Kellogg Company,"The Kellogg Company, doing business as Kellogg's, is an American multinational food manufacturing company headquartered in Battle Creek, Michigan, United States.",55067,NYSE,USD,USA,MANUFACTURING,GRAIN MILL PRODUCTS,"ONE KELLOGG SQ, P O BOX 3599, BATTLE CREEK, MI, US",December,2021-12-31,22441214000,2255000000,15.17,2.604,10.88,2.31,0.0349,4.33,41.59,0.105,0.126,0.0618,0.381,14181000000,4579000000,4.33,1.114,-0.012,67.79,15.17,16.1,1.583,6.07,2.118,11.31,0.586,67.81,55.23,64.68,64.01,341675000,2022-03-15,2022-02-28,27.5000,0.0018215
LHX,2018-12-31,USD,751000000,309000000,None,82000000,196000000,259000000,136000000,112000000,19000000,699000000,-141000000,-805000000,None,272000000,272000000,None,272000000,272000000,None,None,None,None,-238000000,None,-196000000,-1000000,1866000000,139613000000,4467000000,678000000,3240000000,35000000,None,3714000000,882000000,1596000000,2832000000,316000000,2516000000,41993000000,121692000000,2562000000,-6599000000,80794000000,124017000000,863000000,None,0,863000000,863000000,13732000000,16000000,13732000000,544000000,None,14595000000,109742000000,319000000,15595000000,4181000000,11556000000,1257000000,1018369000,2234000000,6455000000,4221000000,1215000000,725000000,1023000000,None,1435000000,None,3909000000,4878000000,969000000,2515000000,None,None,400000000,2210000000,344000000,969000000,1859000000,1827000000,3179000000,3579000000,Common Stock,KeyCorp,"KeyBank, the primary subsidiary of KeyCorp, is a regional bank headquartered in Cleveland.",91576,NYSE,USD,USA,FINANCE,NATIONAL COMMERCIAL BANKS,"127 PUBLIC SQ, CLEVELAND, OH, US",December,2021-12-31,23499903000,None,9.61,0.965,16.71,0.75,0.0316,2.634,8.11,0.342,0.431,0.0147,0.148,7683000000,7683000000,2.634,0.118,0.067,28.17,9.61,12.36,3.059,1.534,-,-,1.375,27.17,17.59,24.98,22.52,928850000,2022-03-15,2022-02-28,134.6500,-0.0494176
LH,2018-10-31,USD,1305400000,28900000,None,43300000,26600000,552100000,379800000,-50200000,18900000,883900000,206700000,-1389900000,None,700000000,700000000,None,6400000,6400000,None,None,0,None,-662500000,None,110200000,-12000000,165000000,5824000000,2378000000,913000000,913000000,619000000,656000000,3553000000,555000000,1277000000,1816000000,645000000,1171000000,13000000,46000000,2000000,222000000,279000000,3391000000,1462000000,242000000,None,499000000,499000000,2027000000,None,1291000000,499000000,1291000000,1291000000,387000000,287000000,2433000000,182000000,1212000000,2000000,187000000,-89000000,3819000000,3908000000,1767000000,-394000000,1205000000,624000000,2804000000,12000000,-83000000,12000000,83000000,3902000000,54000000,103000000,204000000,-411000000,-576000000,83000000,1360000000,134000000,-394000000,-124000000,Common Stock,Keysight Technologies Inc,"Keysight Technologies, or Keysight, is an American company that manufactures electronics test and measurement equipment and software.",1601046,NYSE,USD,USA,LIFE SCIENCES,"INDUSTRIAL INSTRUMENTS FOR MEASUREMENT, DISPLAY, AND CONTROL","1400 FOUNTAINGROVE PARKWAY, SANTA ROSA, CA, US",October,2022-01-31,28888019000,1411000000,31.14,1.846,20.96,0,0,5.1,27.2,0.19,0.229,0.0943,0.259,5011000000,3069000000,5.1,0.348,0.059,201.79,31.14,23.26,5.76,7.7,5.86,20.68,1.045,209.08,129.09,181.55,171.32,181800000,None,None,160.5500,0.0444994
LRCX,2018-12-31,USD,2655747000,84401000,None,148068000,1217027000,340828000,273469000,501628000,701008000,2380681000,2748536000,-3272057000,359604000,2653249000,2653249000,None,307609000,307609000,None,9258000,0,None,-2568367000,75624000,2134723000,2593000,1410000000,14518000000,5041000000,539000000,539000000,1813000000,2164000000,9477000000,7159000000,10555000000,1474000000,1474000000,1474000000,224000000,224000000,None,525000000,620000000,15078000000,6536000000,3190000000,None,1208000000,495000000,7964000000,None,7673000000,713000000,6960000000,7455000000,2138000000,328000000,-287000000,3956000000,5947000000,473000000,345000000,5597000000,18500000000,12903000000,12889000000,2229000000,935000000,317000000,1378000000,10000000,-263000000,10000000,263000000,None,-50000000,None,882000000,1881000000,471000000,263000000,1445000000,1186000000,2144000000,3026000000,Common Stock,Kimberly-Clark Corporation,"Kimberly-Clark Corporation is an American multinational personal care corporation that produces mostly paper-based consumer products. The company manufactures sanitary paper products and surgical & medical instruments. Kimberly-Clark brand name products include Kleenex facial tissue, Kotex feminine hygiene products, Cottonelle, Scott and Andrex toilet paper, Wypall utility wipes, KimWipes scientific cleaning wipes and Huggies disposable diapers and baby wipes.",55785,NYSE,USD,USA,MANUFACTURING,CONVERTED PAPER & PAPERBOARD PRODS (NO CONTANERS/BOXES),"351 PHELPS DRIVE, IRVING, TX, US",December,2021-12-31,44419047000,3591000000,24.64,16.69,1.526,4.56,0.0352,5.35,57.63,0.0933,0.146,0.101,2.296,19440001000,6142000000,5.35,-0.337,0.027,133.15,24.64,22.17,2.285,87.3,2.742,16.42,0.525,145.79,123.74,138.21,135.01,336993000,2022-04-04,2022-03-03,136.1700,-0.2602271
LW,2017-12-31,USD,481200000,104000000,None,3200000,79500000,143300000,306800000,40400000,23600000,433700000,-306800000,-178900000,-14400000,None,None,None,110200000,110200000,None,None,None,None,None,None,-1500000,3000000,426075000,11763726000,238513000,238513000,238513000,402518000,None,3968222000,3019284000,None,731354000,731354000,None,10070562000,217584000,13265000,22400000,10816492000,6225436000,314594000,None,None,None,5478927000,329300000,None,4596100000,5478927000,None,2590987000,128892000,431915000,5394244000,None,-761337000,4256000,425646380,643092000,1200834000,557742000,11145000,431017000,118455000,None,863355000,2809000,-191956000,2809000,191956000,-1753000,2559000,None,360811000,425195000,-880000,193709000,372461000,418829000,617151000,977962000,Common Stock,Kimco Realty Corporation,Kimco Realty Corporation is a real estate investment trust (REIT) that invests in shopping centers.,879101,NYSE,USD,USA,REAL ESTATE & CONSTRUCTION,REAL ESTATE INVESTMENT TRUSTS,"3333 NEW HYDE PARK RD, PO BOX 5020, NEW HYDE PARK, NY, US",December,2021-12-31,15058813000,796149000,15.25,3.974,16.05,0.68,0.0328,1.601,2.695,0.619,0.328,0.0186,0.107,1364585000,946674000,1.601,-0.731,0.576,26.81,15.25,44.05,11.04,1.483,15.19,15.42,1.48,25.62,17.44,24.05,22.43,616659000,2022-03-24,2022-03-09,56.4500,0.4914135
LVS,2018-12-31,USD,4701000000,326000000,None,435000000,159000000,51000000,949000000,119000000,None,2951000000,-930000000,-1522000000,None,905000000,905000000,None,2979000000,2979000000,None,None,7593000000,None,-826000000,None,2249000000,None,1609000000,78866000000,5722000000,3280000000,3280000000,385000000,1571000000,73574000000,37897000000,15359000000,24845000000,2880000000,21965000000,260000000,7481000000,0,248000000,1355000000,43669000000,7557000000,1337000000,584000000,3388000000,21401000000,36112000000,None,15192000000,3388000000,33936000000,36593000000,354000000,59000000,33678000000,None,-7716000000,23000000,2262165783,8538000000,14144000000,5606000000,4421000000,3794000000,601000000,None,3123000000,None,-1917000000,-1030000000,1917000000,13311000000,107000000,None,314000000,2196000000,587000000,0,1919000000,1929000000,3794000000,4108000000,Common Stock,Kinder Morgan Inc,"Kinder Morgan, Inc. is one of the largest energy infrastructure companies in North America. The company specializes in owning and controlling oil and gas pipelines and terminals.",1506307,NYSE,USD,USA,ENERGY & TRANSPORTATION,NATURAL GAS TRANSMISSION,"1001 LOUISIANA STREET, SUITE 1000, HOUSTON, TX, US",December,2021-12-31,38705885000,6628000000,21.86,4.518,13.59,1.08,0.0648,0.781,7.33,0.107,0.273,0.0399,0.0574,16610000000,7749000000,0.781,0.048,0.421,19.12,21.86,15.08,2.33,1.221,4.19,10.43,0.926,18.7,14.19,16.84,17.18,2267480000,2022-02-15,2022-01-28,52.0500,-0.2509714
LEG,2018-06-30,USD,440300000,162400000,None,36200000,59400000,136100000,159600000,-25800000,54300000,306100000,-277800000,-396900000,69600000,112400000,112400000,None,193700000,193700000,None,4800000,None,None,-102800000,None,-258000000,-23600000,802265000,5638619000,4549000000,1404382000,2880318000,931845000,651678000,1074369000,286306000,698368000,374031000,19333000,354698000,1481321000,None,1475936000,85159000,236082000,4018108000,1214270000,169354000,None,None,2237402000,3219213000,None,2237402000,0,2237402000,2237402000,696080000,493242000,1620511000,None,1056445000,156000,156048000,2590660000,4036701000,1446041000,1447369000,1417510000,442304000,608531000,1056738000,36869000,-114376000,36869000,114376000,-708000,30482000,53300000,4600000,1455931000,653666000,114376000,802265000,799655000,1570307000,1574907000,Common Stock,KLA Corporation,"KLA Corporation is a capital equipment company based in Milpitas, California. It supplies process control and yield management systems for the semiconductor industry and other related nanoelectronics industries. The company's products and services are intended for all phases of wafer, reticle, integrated circuit (IC) and packaging production, from research and development to final volume manufacturing.",319201,NASDAQ,USD,USA,LIFE SCIENCES,OPTICAL INSTRUMENTS & LENSES,"ONE TECHNOLOGY DRIVE, MILPITAS, CA, US",June,2021-12-31,53903221000,3512327000,18.42,1.63,26.84,3.9,0.0117,19.41,53.51,0.366,0.389,0.185,0.854,8165712000,4146569000,19.41,0.602,0.425,455.91,18.42,17.36,6.6,13.34,6.7,15.47,1.228,455.89,270.11,397.38,357.48,150715000,2022-03-01,2022-02-11,44.6400,-0.1501999
LDOS,2018-12-31,USD,768000000,133000000,None,-46000000,131000000,257000000,73000000,58000000,None,582000000,-114000000,-707000000,None,167000000,438000000,None,0,None,None,None,None,None,-424000000,None,719000000,None,-10192000000,103461000000,9075000000,1130000000,1130000000,2667000000,2281000000,94506000000,7078000000,2584000000,85971000000,49468000000,36503000000,None,None,None,1221000000,1337000000,51683000000,7503000000,4153000000,None,398000000,21000000,31978000000,None,30189000000,377000000,None,30210000000,1767000000,902000000,51657000000,282000000,-4853000000,12000000,1220000000,8921000000,24969000000,52737000000,17347000000,-10205000000,19126000000,109000000,35514000000,35000000,-1284000000,None,1284000000,26253000000,168000000,693000000,290000000,-11259000000,-1067000000,1284000000,-10254000000,-11081000000,-9975000000,-9685000000,Common Stock,The Kraft Heinz Company,"The Kraft Heinz Company (KHC), commonly known as Kraft Heinz, is an American food company formed by the merger of Kraft Foods and Heinz, co-headquartered in Chicago, Illinois, and Pittsburgh, Pennsylvania.",1637459,NASDAQ,USD,USA,MANUFACTURING,"CANNED, FROZEN & PRESERVD FRUIT, VEG & FOOD SPECIALTIES","ONE PPG PLACE, PITTSBURGH, PA, US",December,2021-12-31,48870060000,6381000000,48.7,3.196,40.28,1.6,0.041,0.82,21.28,0.0389,0.21,0.0354,0.0205,26041999000,8695000000,0.82,0.209,-0.033,40.64,48.7,14.73,1.877,0.956,2.514,14.04,1.044,43.56,32.78,36.32,37.81,1223740000,2022-03-25,2022-03-10,52.7200,-0.1835218
LEN,2018-02-03,USD,1691747000,0,0,412796000,598182000,-23544000,130439000,431183000,135870000,1717513000,-593954000,-2195901000,0,299833000,299833000,None,49159000,49159000,None,3061000,None,None,-296772000,None,-1092414000,None,1907000000,37197000000,11117000000,347000000,347000000,6533000000,1637000000,26080000000,21071000000,20660000000,4025000000,1100000000,2925000000,None,None,None,None,984000000,30292000000,14197000000,5858000000,None,3560000000,None,16095000000,None,14787000000,3509000000,11278000000,14787000000,3421000000,1706000000,6931000000,14684000000,17007000000,None,875000000,119709000000,122061000000,2352000000,95811000000,2612000000,1656000000,None,1825000000,None,-601000000,None,601000000,122662000000,None,None,59000000,1502000000,-405000000,601000000,1889000000,2151000000,2103000000,2162000000,Common Stock,The Kroger Co,"The Kroger Company, or simply Kroger, is an American retail company founded by Bernard Kroger in 1883 in Cincinnati, Ohio.",56873,NYSE,USD,USA,TRADE & SERVICES,RETAIL-GROCERY STORES,"1014 VINE ST, CINCINNATI, OH, US",February,2021-11-30,34159993000,5549000000,35.06,4.239,12.9,0.78,0.0189,1.325,180.65,0.0075,0.0195,0.0336,0.104,135577002000,31789000000,1.325,-0.2,0.072,45.92,35.06,13.32,0.252,3.521,0.375,9.72,0.446,49.92,31.39,45.7,42.05,735256000,2022-03-01,2022-02-14,56.5800,0.1596639
LNC,2017-06-30,USD,1943000000,2539000000,None,-206000000,104000000,4000000,None,-104000000,None,1641000000,-5815000000,4589000000,None,900000000,900000000,None,289000000,289000000,None,None,1094000000,None,-900000000,None,717000000,None,553000000,10117000000,2578000000,530000000,530000000,360000000,457000000,7539000000,894000000,1393000000,6210000000,870000000,5340000000,None,None,None,100000000,262000000,6754000000,2268000000,525000000,538000000,759000000,103000000,4486000000,None,3419000000,656000000,2763000000,3522000000,488000000,537000000,3363000000,None,2173000000,119000000,118552599,1657000000,5900000000,4399000000,3854000000,1073000000,107000000,None,1150000000,2000000,-170000000,2000000,172000000,-14000000,0,147000000,160000000,814000000,261000000,172000000,638000000,710000000,986000000,1146000000,Common Stock,L3Harris Technologies Inc,"L3Harris Technologies (L3Harris) is an American technology company, defense contractor and information technology services provider that produces C6ISR systems and products, wireless equipment, tactical radios, avionics and electronic systems, night vision equipment, and both terrestrial and spaceborne antennas for use in the government, defense, and commercial sectors.",202058,NYSE,USD,USA,MANUFACTURING,"SEARCH, DETECTION, NAVAGATION, GUIDANCE, AERONAUTICAL SYS","1025 W NASA BLVD, MELBOURNE, FL, US",June,2021-12-31,45820498000,3063000000,25.7,1.166,99.02,4.08,0.0189,9.09,88.5,0.104,0.118,0.0366,0.0918,17814000000,5376000000,9.09,1.697,-0.067,253.18,25.7,16,2.572,2.21,2.784,14.11,0.858,244.95,178.8,217.23,222.6,196225000,2021-12-03,2021-11-18,67.5800,0.7431003
