symbol,fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,AssetType,Name,Description,CIK,Exchange,Currency,Country,Sector,Industry,Address,FiscalYearEnd,LatestQuarter,MarketCapitalization,EBITDA,PERatio,PEGRatio,BookValue,DividendPerShare,DividendYield,EPS,RevenuePerShareTTM,ProfitMargin,OperatingMarginTTM,ReturnOnAssetsTTM,ReturnOnEquityTTM,RevenueTTM,GrossProfitTTM,DilutedEPSTTM,QuarterlyEarningsGrowthYOY,QuarterlyRevenueGrowthYOY,AnalystTargetPrice,TrailingPE,ForwardPE,PriceToSalesRatioTTM,PriceToBookRatio,EVToRevenue,EVToEBITDA,Beta,52WeekHigh,52WeekLow,50DayMovingAverage,200DayMovingAverage,SharesOutstanding,DividendDate,ExDividendDate,currentPrice,YOYPriceChange
TAP,2019-12-31,USD,1897300000,377200000,None,-53000000,-20800000,872600000,593800000,-38500000,17700000,246200000,-433300000,-2007000000,None,None,None,None,424400000,424400000,None,None,None,None,1600000,None,-534500000,8500000,744211000,13386680000,4429457000,134785000,177285000,2282328000,1526619000,8986830000,4698917000,3797091000,3498906000,928879000,2570027000,None,None,42500000,27679000,436397000,5260232000,2712583000,824956000,34959000,1158278000,1054627000,2572863000,25214000,1518388000,1051498000,1518388000,2573015000,826205000,327220000,8119841000,215712000,7232337000,790000,71038000,2676043000,9935830000,9325323000,7294629000,827224000,1848819000,None,2032302000,None,-41272000,-34082000,41272000,9976254000,16005000,544733000,31628000,749185000,4974000,41272000,744571000,769997000,790457000,822085000,Common Stock,Mohawk Industries Inc,"Mohawk Industries is an American flooring manufacturer based in Calhoun, Georgia, United States. Mohawk produces floor covering products for residential and commercial applications in North America and residential applications in Europe.",851968,NYSE,USD,USA,MANUFACTURING,CARPETS & RUGS,"160 S INDUSTRIAL BLVD, PO BOX 12069, CALHOUN, GA, US",December,2021-12-31,9771753000,1932743000,2.892,0.932,125.4,0,0,49.9,162.68,0.0922,0.119,0.0585,0.122,11200613000,3268734000,49.9,-0.196,0.045,183.8,2.892,9.68,0.872,1.192,1.087,9.04,1.522,231.8,132.02,162.97,183.59,67732000,None,None,53.9000,-0.0402422
MDLZ,2019-12-31,USD,3965000000,1219000000,250000000,-358000000,-78000000,848000000,925000000,-124000000,-31000000,3944000000,-960000000,-2787000000,524000000,1480000000,1480000000,None,1542000000,1542000000,None,None,3136000000,None,-1111000000,None,228000000,10000000,241700000,28859800000,2184400000,523400000,523400000,615900000,714700000,31835100000,4546500000,3004600000,21287400000,13656000000,7631400000,4497900000,4497900000,None,224800000,841500000,15186700000,3695500000,1686800000,None,928200000,8000000,9477100000,60000000,9030800000,921300000,8109500000,8993600000,1152600000,406500000,13419400000,471400000,7617000000,2100000,216600000,4201200000,13009100000,8807900000,6378200000,764400000,2728000000,None,4295800000,8200000,-280900000,8200000,280900000,10534800000,-14700000,637800000,859000000,475400000,233700000,280900000,246200000,304300000,756300000,1615300000,Common Stock,Molson Coors Beverage Company,"The Molson Coors Beverage Company, commonly known as Molson Coors, is a multinational drink and brewing company headquartered in Chicago in the United States.",24545,NYSE,USD,USA,MANUFACTURING,MALT BEVERAGES,"P.O. BOX 4030, NH353, GOLDEN, CO, US",December,2021-12-31,11513222000,2331400000,0.863,1.434,61.86,0,0.014,61.32,626.81,0.0978,0.15,0.0352,0.0767,10279700000,4053400000,61.32,0.316,0.142,55.39,0.863,11.65,1.12,0.799,1.685,7.58,1.01,60.56,42.13,48.16,49.47,200585000,2021-12-15,2022-03-04,55.0800,0.375968
MPWR,2019-12-31,USD,216303000,1364000,None,9142000,-1173000,14867000,95806000,-2512000,-8865000,108839000,-167112000,-48050000,None,None,None,None,67294000,67294000,None,None,None,None,19927000,None,258000,None,3929000000,64515000000,7630000000,1291000000,1291000000,2546000000,2927000000,48308000000,9301000000,None,38805000000,17957000000,20848000000,7212000000,7212000000,None,866000000,359000000,37198000000,15322000000,5853000000,None,4219000000,2638000000,21508000000,91000000,15875000000,1549000000,None,18513000000,2645000000,2351000000,27241000000,21139000000,26615000000,0,1441000000,10337000000,25868000000,15531000000,15531000000,3843000000,6136000000,351000000,7718000000,None,-488000000,-498000000,488000000,44000000,-456000000,645000000,1047000000,3931000000,2000000,488000000,3887000000,4319000000,3843000000,5466000000,Common Stock,Mondelez International Inc,"Mondelez International, Inc. is an American multinational confectionery, food, holding and beverage and snack food company based in Chicago, Illinois.",1103982,NASDAQ,USD,USA,MANUFACTURING,FOOD AND KINDRED PRODUCTS,"THREE PARKWAY NORTH, DEERFIELD, IL, US",December,2021-12-31,92684911000,6107000000,21.96,3.571,20.31,1.33,0.0211,3.04,20.47,0.15,0.174,0.0463,0.154,28720001000,11254000000,3.04,-0.121,0.049,73.59,21.96,21.55,3.227,3.241,3.762,18.48,0.717,69.47,51.78,66.53,63.09,1388330000,2022-04-14,2022-03-30,178.0200,0.5313548
MNST,2018-12-31,USD,1161881000,200827000,None,11499000,-17008000,56979000,74925000,48370000,26146000,993004000,272956000,-1316111000,-1886000,1342076000,1342076000,None,None,None,None,27851000,None,None,-1314225000,None,108891000,-9835000,105268000,793432000,580810000,172704000,377281000,136384000,57078000,230475000,150001000,109547000,6682000,111000,6571000,248953000,3241000,204577000,11931000,35979000,153339000,80439000,22678000,2520000,None,None,105280000,None,None,None,None,None,55241000,38525000,640093000,None,194728000,450908000,42505000,322668000,582382000,259714000,259714000,113488000,113803000,93455000,209180000,None,6321000,6321000,4994000,583313000,95000,11400000,800000,118482000,13214000,None,105268000,97912000,113488000,114288000,Common Stock,Monolithic Power Systems Inc,"Monolithic Power Systems, Inc. is an American, publicly traded company headquartered in Kirkland, Washington. The company provides power circuits for systems found in cloud computing, telecom infrastructures, automotive, industrial applications and consumer applications.",1280452,NASDAQ,USD,USA,MANUFACTURING,SEMICONDUCTORS & RELATED DEVICES,"5808 LAKE WASHINGTON BLVD. NE, KIRKLAND, WA, US",December,2021-12-31,21344369000,300373000,91.37,2.074,26.89,2.4,0.007,5.05,26.34,0.2,0.226,0.122,0.219,1207798000,685459000,5.05,0.66,0.444,568.11,91.37,47.62,17.67,17.01,16.91,76.01,0.956,579.3,299.77,443.98,449.62,46256000,2022-04-15,2022-03-30,49.2200,-0.22231
MCO,2018-12-31,USD,1675000000,564000000,None,206000000,291000000,200000000,69000000,134000000,None,1429000000,36000000,-1563000000,-129000000,991000000,991000000,None,381000000,378000000,None,None,None,None,-910000000,None,148000000,None,993004000,4526891000,1804170000,637513000,958163000,277705000,484562000,2637034000,243051000,174041000,2377521000,1045878000,1331643000,320650000,None,320650000,83740000,16462000,915990000,601145000,248760000,356269000,None,None,314845000,None,None,None,None,None,308340000,2621000,3610901000,4512205000,3914645000,3155000,543676000,2295375000,3803966000,2114308000,1511808000,1283619000,417100000,None,1011756000,None,9653000,9653000,-60000,3803966000,9653000,None,56900000,1293272000,300268000,None,993004000,976799000,1283619000,1340519000,Common Stock,Monster Beverage Corporation,"Monster Beverage Corporation is an American beverage company that manufactures energy drinks including Monster Energy, Relentless and Burn.",865752,NASDAQ,USD,USA,MANUFACTURING,BOTTLED & CANNED SOFT DRINKS & CARBONATED WATERS,"1 MONSTER WAY, CORONA, CA, US",December,2021-09-30,42018931000,1842898000,27.77,3.216,11.8,0,0,2.86,10.05,0.288,0.336,0.17,0.281,5312591000,2723880000,2.86,-0.031,0.132,104.16,27.77,27.86,7.91,6.89,7.92,22.85,1.137,99.89,76.37,89.15,91.12,529139000,None,None,140.0400,-0.0512838
MS,2019-12-31,USD,40773000000,13196000000,None,20981000000,3671000000,314000000,1826000000,-233000000,None,9237000000,-33561000000,-11966000000,None,None,None,None,2627000000,2627000000,None,None,None,0,0,None,-4754000000,None,1422000000,10265000000,3679000000,1832000000,1930000000,None,1419000000,6747000000,292000000,839000000,5220000000,1498000000,3722000000,212000000,10000000,98000000,330000000,389000000,9428000000,1912000000,38000000,2324000000,89000000,0,7844000000,574000000,5581000000,0,5581000000,5581000000,796000000,504000000,612000000,9250000000,9656000000,3000000,188400000,3237000000,4624000000,1387000000,1387000000,1998000000,1167000000,None,2831000000,17000000,-175000000,17000000,175000000,4797000000,20000000,97000000,200000000,1803000000,381000000,175000000,1442000000,1429000000,1998000000,2178000000,Common Stock,Moody's Corporation,"Moody's Corporation, often referred to as Moody's, is an American business and financial services company. It is the holding company for Moody's Investors Service (MIS), an American credit rating agency, and Moody's Analytics (MA), an American provider of financial analysis software and services.",1059556,NYSE,USD,USA,TRADE & SERVICES,"SERVICES-CONSUMER CREDIT REPORTING, COLLECTION AGENCIES","7 WORLD TRADE CENTER, AT 250 GREENWICH STREET, NEW YORK, NY, US",December,2021-12-31,59949240000,3116000000,27.48,2.291,14.69,2.48,0.0088,11.78,33.36,0.356,0.46,0.132,0.946,6218000000,4581000000,11.78,0.367,0.193,404.53,27.48,25.64,9.64,20.6,9.44,18.27,1.203,406.39,273.96,357.83,367.6,185200000,2022-03-18,2022-02-24,51.1200,0.2892812
MSCI,2019-12-31,USD,709523000,171370000,None,64591000,46821000,29999000,53770000,25923000,None,563648000,-71937000,-36667000,None,292075000,292075000,None,222922000,222922000,None,None,0,None,-288839000,None,600919000,None,868000000,10642000000,4178000000,1001000000,1026000000,447000000,1431000000,6874000000,992000000,1484000000,3394000000,1327000000,2067000000,107000000,159000000,25000000,272000000,422000000,14136000000,3439000000,618000000,1723000000,16000000,16000000,9884000000,16000000,7917000000,16000000,5113000000,7917000000,1195000000,2276000000,-700000000,None,1239000000,2000000,170500000,3931000000,7574000000,5636000000,3956000000,1581000000,1403000000,687000000,2627000000,17000000,-237000000,17000000,237000000,7807000000,-365000000,186000000,220000000,998000000,130000000,287000000,871000000,1193000000,1235000000,1455000000,Common Stock,Motorola Solutions Inc,"Motorola Solutions, Inc., is an American data communications and telecommunications equipment provider that succeeded Motorola, Inc., following the spinoff of the mobile phone division into Motorola Mobility in 2011. The company is headquartered in Chicago, Illinois.",68505,NYSE,USD,USA,MANUFACTURING,RADIO & TV BROADCASTING & COMMUNICATIONS EQUIPMENT,"500 W. MONROE ST., CHICAGO, IL, US",December,2021-12-31,37443322000,2522000000,31.05,1.979,-5.88,2.92,0.0152,7.17,48.29,0.152,0.255,0.113,0,8171000000,4048000000,7.17,-0.032,0.021,269.89,31.05,22.12,4.582,-,5.0,18.6,0.838,273.65,171.5,243.67,234.87,168209000,2022-04-14,2022-03-14,258.1800,0.751204
NDAQ,2019-12-31,USD,963000000,198000000,None,153000000,215000000,89000000,127000000,42000000,None,774000000,-240000000,-937000000,-967000000,200000000,200000000,None,305000000,305000000,None,37000000,680000000,None,-161000000,None,-214000000,None,563648000,4204439000,2081777000,1506567000,1506567000,None,499268000,2122662000,90708000,168570000,1824355000,261487000,1562868000,None,None,None,75942000,20282000,4281153000,900786000,6498000,574656000,22144000,None,3380367000,164144000,3071926000,22144000,3071926000,3236070000,319632000,77658000,-76714000,3565784000,2199294000,1324000,84794930,1098000000,1392961000,294961000,294961000,755701000,329391000,98334000,478159000,16403000,-148041000,16403000,148041000,1541002000,-20745000,29999000,49410000,603318000,39670000,164835000,563648000,559468000,751359000,800769000,Common Stock,MSCI Inc,"MSCI Inc. (formerly Morgan Stanley Capital International and MSCI Barra), is an American finance company headquartered in New York City and serving as a global provider of equity, fixed income, hedge fund stock market indexes, multi-asset portfolio analysis tools and ESG products. It publishes the MSCI BRIC, MSCI World and MSCI EAFE Indexes.",1408198,NYSE,USD,USA,TRADE & SERVICES,"SERVICES-BUSINESS SERVICES, NEC","7 WORLD TRADE CENTER, 250 GREENWICH STREET, 49TH FLOOR, NEW YORK, NY, US",December,2021-12-31,41707655000,1172806000,58.99,3.471,-2.737,3.64,0.0077,8.7,24.77,0.355,0.539,0.142,0,2043544000,1684860000,8.7,0.247,0.239,641.89,58.99,46.3,20.41,-,22.37,39.69,1.005,678.55,397.27,552.95,579.83,81268000,2022-02-28,2022-02-17,107.1000,0.3129827
NTAP,2019-12-31,USD,1341000000,75000000,None,158000000,267000000,150000000,173000000,185000000,9000000,1169000000,704000000,-2631000000,-136000000,2111000000,2111000000,None,403000000,403000000,None,None,0,None,-1990000000,None,-586000000,None,774000000,13924000000,4290000000,332000000,623000000,None,422000000,9791000000,384000000,486000000,8615000000,2249000000,6366000000,738000000,156000000,291000000,219000000,289000000,8285000000,4227000000,None,485000000,391000000,389000000,4058000000,331000000,2996000000,2000000,2996000000,3387000000,161000000,179000000,5639000000,336000000,5027000000,2000000,165094440,2535000000,4262000000,1727000000,2434000000,1017000000,164000000,None,1518000000,10000000,-124000000,10000000,124000000,4289000000,5000000,None,190000000,1019000000,245000000,124000000,774000000,618000000,1143000000,1333000000,Common Stock,Nasdaq Inc,"Nasdaq, Inc. is an American multinational financial services corporation that owns and operates stock exchanges in the United States and Europe. It is headquartered in New York City.",1120193,NASDAQ,USD,USA,FINANCE,"SECURITY & COMMODITY BROKERS, DEALERS, EXCHANGES & SERVICES","151 W. 42ND STREET, NEW YORK, NY, US",December,2021-12-31,28882584000,1885667000,24.5,2.136,38.27,2.11,0.0128,7.05,35.48,0.202,0.276,0.0533,0.185,5886000000,3420000000,7.05,0.142,0.003,213.13,24.5,22.47,4.907,4.486,5.83,17.71,0.895,214.37,133.95,186.85,188.95,167222000,2022-03-25,2022-03-10,62.2500,0.0432378
NFLX,2019-04-26,USD,-2887322000,999790000,None,417841000,252113000,103579000,253035000,None,None,1866916000,-387064000,4505662000,None,None,None,None,None,None,None,72490000,None,None,144490000,None,1231276000,None,1169000000,8741000000,5610000000,2325000000,3899000000,131000000,1216000000,3264000000,759000000,1327000000,1782000000,47000000,1735000000,1683000000,29000000,1574000000,364000000,590000000,7651000000,3867000000,542000000,7336000000,649000000,249000000,4527000000,None,1544000000,400000000,1144000000,1793000000,1251000000,797000000,1090000000,None,0,1133000000,240000000,3945000000,6088000000,4368000000,2201000000,1221000000,1935000000,827000000,2724000000,88000000,-58000000,88000000,58000000,6146000000,17000000,None,197000000,1268000000,99000000,58000000,1169000000,1196000000,1326000000,1523000000,Common Stock,NetApp Inc,"NetApp, Inc. is an American hybrid cloud data services and data management company headquartered in Sunnyvale, California. Founded in 1992 with an IPO in 1995, NetApp offers cloud data services for management of applications and data both online and physically.",1002047,NASDAQ,USD,USA,TECHNOLOGY,COMPUTER STORAGE DEVICES,"1395 CROSSMAN AVENUE, SUNNYVALE, CA, US",April,2022-01-31,17813359000,1357000000,18.14,0.816,3.955,0.48,0.0238,4.418,27.8,0.163,0.195,0.083,1.488,6193000000,3815000000,4.418,0.375,0.098,98.11,18.14,13.79,2.876,19.98,2.593,10.38,1.204,96.82,57.46,89.6,86.38,222278000,2022-01-26,2022-01-06,370.5400,0.1858798
NWL,2019-12-31,USD,1044000000,356000000,None,-278200000,-442200000,446000000,265000000,-310800000,-131000000,1167200000,736000000,-1904000000,-26000000,0,5300000,None,390300000,391000000,None,None,0,None,-5300000,None,-124200000,None,1866916000,33975712000,6178504000,5018437000,5018437000,None,524669000,4824641000,565221000,416005000,24504567000,24504567000,None,None,None,None,1160067000,2727420000,26393555000,6855696000,674347000,924745000,190622000,0,17626148000,None,20723441000,190622000,14759260000,20723441000,5256604000,1444276000,7582157000,None,4811749000,2793929000,438806649,7716234000,20156447000,12440213000,12440213000,2604254000,5445831000,1673000000,7118831000,None,-626023000,84000000,626023000,45576000,84000000,None,9319826000,2062231000,195315000,626023000,1866916000,1862977000,2688254000,12008080000,Common Stock,Netflix Inc,"Netflix, Inc. is an American over-the-top content platform and production company headquartered in Los Gatos, California. Netflix was founded in 1997 by Reed Hastings and Marc Randolph in Scotts Valley, California. The company's primary business is a subscription-based streaming service offering online streaming from a library of films and television series, including those produced in-house.",1065280,NASDAQ,USD,USA,TRADE & SERVICES,SERVICES-VIDEO TAPE RENTAL,"100 WINCHESTER CIRCLE, ., LOS GATOS, CA, US",December,2021-12-31,173500744000,6402921000,34.77,1.809,35.7,0,0,11.24,67.02,0.172,0.209,0.0923,0.38,29697843000,12365161000,11.24,0.127,0.16,507.22,34.77,35.21,5.84,10.96,6.16,9.61,0.958,700.99,351.46,488.94,551.08,443963000,None,None,19.2200,0.0338892
NEM,2019-12-31,USD,2866000000,403000000,None,-13000000,296000000,1960000000,1463000000,193000000,132000000,2884000000,-1226000000,-2777000000,None,479000000,479000000,None,889000000,889000000,None,None,690000000,None,0,None,-1137000000,None,107000000,15642000000,4110000000,349000000,358100000,1606000000,1841500000,10141400000,1155000000,1723000000,8625000000,4916000000,3709000000,9500000,None,9500000,313100000,361000000,10646000000,2978000000,1102000000,None,332000000,25000000,6501700000,10000000,5737300000,132000000,5391000000,5723000000,1340000000,1111000000,4963000000,590000000,-2404200000,447000000,423300000,3219000000,9688100000,10216400000,6496000000,-482000000,2451000000,149000000,3862800000,None,-303000000,-308700000,303000000,9688100000,-39000000,None,5000000,-931000000,-1038000000,303300000,186000000,99000000,-628000000,-623000000,Common Stock,Newell Brands Inc,"Newell Brands is an American worldwide manufacturer, marketer and distributor of consumer and commercial products with a portfolio of brands.",814453,NASDAQ,USD,USA,MANUFACTURING,"PLASTICS PRODUCTS, NEC","6655 PEACHTREE DUNWOODY ROAD, ATLANTA, GE",December,2021-12-31,10246040000,1377000000,17.97,1.42,9.62,0.92,0.0377,1.34,24.9,0.054,0.0994,0.0455,0.143,10589000000,3318000000,1.34,-0.244,0.043,28.91,17.97,12.76,0.968,2.54,1.46,12.13,0.891,29.28,20.36,23.07,24.62,425500000,2022-03-15,2022-02-25,43.4500,0.2539683
NWSA,2019-12-31,USD,928000000,237000000,18000000,2861000000,58000000,659000000,572000000,134000000,58000000,228000000,-677000000,-610000000,None,None,None,None,161000000,161000000,None,None,681000000,None,None,None,-359000000,None,2805000000,39974000000,6272000000,2243000000,2480000000,189000000,373000000,32378000000,25276000000,11690000000,2674000000,None,2674000000,None,3199000000,237000000,570000000,520000000,17557000000,2385000000,539000000,None,28000000,None,11351000000,771000000,6166000000,0,6138000000,6166000000,880000000,1061000000,21420000000,120000000,2291000000,1298000000,808000000,2305000000,9673000000,746000000,130000000,7860000000,313000000,150000000,1067000000,57000000,-60000000,57000000,60000000,9733000000,297000000,None,78000000,3637000000,832000000,60000000,2877000000,2824000000,3697000000,3775000000,Common Stock,Newmont Corporation,"Newmont Corporation, based in Greenwood Village, Colorado, United States, is one of the largest gold mining companies in the world.",1164727,NYSE,USD,USA,ENERGY & TRANSPORTATION,GOLD AND SILVER ORES,"6363 SOUTH FIDDLERS GREEN CIRCLE, GREENWOOD VILLAGE, CO, US",December,2021-12-31,54145839000,6045000000,26.76,0.787,28.46,2.2,0.033,2.537,15.25,0.167,0.304,0.0578,0.0725,12213000000,6159000000,2.537,-0.996,-0.087,98.41,26.76,19.38,4.434,2.376,4.537,10.8,0.286,73.32,52.09,61.73,60.71,797435000,2021-12-28,2022-03-09,14.1400,0.245815
